StockCode,StockName,MonthlyReturn,MonthlyTurnoverRate,MonthlyTradingAmount,MonthlyTradingVolume,ATR,ADTM,VMA,AssetTurnover,NetProfit,R&D,BBIBOLL,MACD,OperatingProfitRatio,TotalRevenue,AnnualVolatility,Beta24M,Beta100W,ROA,GrossProfit,CashFlowPerShare,EPS,ROC,MASS,BBI,PB,PE,PEG,VR,PSY,WVAD,rank10,rank2,rank10_next,rank2_next,MonthlyReturn_next
600026.SH,中远海能,-8.5991678224688,1.4980927022217,6024141109.0,434527231.0,0.37,0.44545915778792,25012047.11,0.32873152,4531412380.85,32781545.88,13.59875,-0.08809879449792,100.02478294105,22795021518.67,59.457105170225,0.38887930883012,1.2139625163003,10.88624073361,7357644851.51,0.23796021432063,0.94982703142389,-1.7151379567487,24.334921227684,13.59875,1.8036946387994,43.146591711251,0.3337177722352,114.88518653573,46.0,27409562.504326,1,0,1,0,-7.1320182094082
600027.SH,华电国际,4.2769857433809,1.7295615738804,6315363588.0,1259947300.0,0.18,-0.14139344262295,73294641.97,0.53734432,2261280000.0,,5.0439583333333,0.017099337964337,92.777236633869,118133132000.0,47.985727816758,0.79160551187568,1.1492977937156,3.2960175164872,4877036000.0,-0.033036028394864,0.22109669847915,-24.483775811209,24.625177223884,5.0439583333333,1.3178585721717,524.64270472152,5.1430440464495,82.761458327399,38.0,-522915768.03661,8,1,6,1,0.39062499999999
600028.SH,中国石化,0.18315018315018,0.68883190960578,11999458030.0,2203936158.0,0.08,0.2200488997555,112199942.12,1.61297417,62023000000.0,13569000000.0,5.45375,-0.057723710624495,102.4069239685,3334787000000.0,21.167222039463,0.56449659350608,0.54037588747952,4.9008004567185,496130000000.0,0.015601050972911,0.51744598101224,-15.586419753086,22.99245862093,5.45375,0.82060624998576,9.8889105375949,-1.435323158502,99.550387454515,49.0,-895509414.3451,6,1,7,1,2.0109689213894
600029.SH,南方航空,-0.48543689320387,0.77655101901838,4270753583.0,695740648.0,0.1,0.25894736842105,37027854.35,0.44282502,-13775000000.0,498000000.0,6.175,0.046815848869334,,136389000000.0,29.788865963472,0.88299961968232,0.82713440988882,-1.4879115352334,4387000000.0,-0.038353490036695,-0.76017169101507,-2.8436018957346,25.036745428272,6.175,2.6337281719525,-3.4099373926932,,122.36739460069,47.0,-98269158.313592,5,1,1,0,-6.3414634146342
600030.SH,中信证券,-1.1976047904192,0.76164837859592,33839069422.0,1519296056.0,0.22,0.52470265324794,109284059.9,0.04446295,21163823682.62,,21.863229166667,-0.12037282563944,100.18841288462,61093746512.49,24.658418734306,1.2789067092253,1.2751151990968,,,-4.4819142521695,1.4280055875676,6.4516129032258,24.656829059244,21.863229166667,1.2782668745187,14.912719055535,-1.9328790566247,146.03714361628,49.0,-242008123.73992,5,1,2,0,-5.034965034965
600031.SH,三一重工,-5.6668970283345,0.74338124296598,13314616795.0,940097132.0,0.16,0.23644444444444,47701721.17,0.49894529,4722911000.0,6604778000.0,13.965833333333,-0.28223193240449,99.976534771988,77817734000.0,31.530742029049,1.7550935277435,1.4129319036377,3.803758913537,21669027000.0,-0.23689636305797,0.55657030124572,-18.165467625899,23.839305960707,13.965833333333,1.7083264092968,27.108757727377,-0.42034268822456,79.131569012704,41.0,-515595718.2087,2,0,6,1,0.87912087912087
600036.SH,招商银行,-6.4044213263979,0.38957931709648,30286407383.0,1004350908.0,0.38,0.017045454545453,50225623.41,0.03339651,144980000000.0,,29.616979166667,-0.61798562768208,100.05850895772,340229000000.0,27.453515654343,1.6625925824272,1.3339866316623,,,-0.58101069418994,5.7486474062415,-12.836815016652,24.44661739686,29.616979166667,0.81418290072292,5.2609871232414,0.3487606952976,87.921728390179,44.0,-577110651.03731,1,0,3,0,-3.369225425495
600039.SH,四川路桥,0.12970168612192,1.1114549588871,3273900520.0,419317731.0,0.09,0.11587301587302,26071203.71,0.71023102,11585964351.48,4557192651.18,7.7753125,-0.072703863329754,99.77953124067,138080812957.25,32.710749691259,1.0305901621484,0.78680929908174,7.8380584256106,23907045843.68,0.34459698141322,1.3293397330778,-21.862348178138,23.091118997517,7.7753125,1.5135929585083,6.0006089232298,0.059486389993215,78.774752229539,44.0,111252397.14401,6,1,3,0,-2.979274611399
600048.SH,保利发展,-6.8965517241379,0.91751312175422,15748861054.0,1437895224.0,0.21,-0.028703703703704,68882647.52,0.21976203,18520889879.91,960995492.26,10.754270833333,-0.2981198013094,96.949672495181,317225701581.46,32.538712993983,0.78521563960265,0.77278326856648,2.4752362256478,60786948005.64,1.0565164501085,1.5472183638628,-18.829113924051,24.81527257975,10.754270833333,0.62889051915879,6.6941711385567,-0.20278566340909,68.277512914465,35.0,-548996881.5587,1,0,3,0,-3.5087719298246
600050.SH,中国联通,-1.5695067264574,0.79736002296288,15346587562.0,3432239552.0,0.09,0.36831683168317,247547113.46,0.58102985,8045254603.0,7170949066.0,4.4307291666667,-0.078047153144702,100.15869009413,372658564142.0,33.240279989146,1.366847696532,1.3027830844271,3.318139188728,88795799545.0,0.07390767913477,0.25296366959454,-9.1097308488613,24.061791245647,4.4307291666667,0.86692259651191,19.127299906967,1.2133163407433,84.12540204765,33.0,66307624.295714,5,1,5,1,-0.22779043280182
600061.SH,国投资本,1.0248901903368,1.0215132287293,3685476533.0,525507775.0,0.11,0.24842105263158,27672661.63,0.00729762,3227931498.32,95632835.81,6.9608333333333,-0.0006258069139626,100.48323438828,17490804182.6,21.540325839628,1.0582114157543,1.0575404986961,1.5815110172461,30770806.16,-5.315339060246,0.50237777049098,-2.8169014084507,24.346051800639,6.9608333333333,0.88594581262187,15.071994806195,-0.39019909972764,92.027696146379,40.0,-162808865.66562,6,1,4,0,-2.3188405797101
600066.SH,宇通客车,-1.3196480938416,1.2963968942849,4773617499.0,368418144.0,0.21,0.071061643835617,16764380.56,0.93976339,1678853848.55,1600536823.56,13.169583333333,0.012074964276284,98.591072657219,27635892655.83,34.183267641803,1.4126689120829,1.0692072712792,6.6565737075038,6615810563.08,1.1617771993735,0.75831072104819,-9.9665551839465,23.883598013445,13.169583333333,2.238754183578,39.254307415747,1.6575495715253,85.521734025157,43.0,-70407809.573744,5,1,4,0,-1.5601783060921
600085.SH,同仁堂,3.5053554040896,1.0849757516824,7959457384.0,155667524.0,1.57,0.4646160464616,7229770.22,0.64711612,1813634616.24,256105471.28,51.865729166667,0.24956229109451,100.12160932744,18193524160.24,33.389828456742,1.1563436593987,0.68788990567199,11.519025829926,8578750225.47,1.1226283170623,1.3224017074896,-4.7491039426523,24.396588462943,51.865729166667,5.6940397377923,51.124313367487,3.1621117328494,111.74991461785,50.0,1820866.5972248,8,1,6,1,1.0348071495767
600089.SH,特变电工,-0.4288777698356,0.68856327956585,8800901433.0,627327749.0,0.26,0.029481132075472,31170290.86,0.56925364,14180541758.71,1307473375.6,13.99375,-0.085971773046435,100.43711907354,99322299597.79,29.765624181773,1.4841554767015,1.3414663106654,12.881156418637,33098926111.87,0.6620612368259,2.8065219840759,-36.595357305416,23.30760176171,13.99375,1.1829204609012,4.4314156316392,0.037260305904607,85.655198012377,42.0,-245956876.4542,5,1,5,1,-0.93323761665469
600104.SH,上汽集团,2.4793388429752,0.71354434800831,8565933147.0,577690541.0,0.28,0.2247311827957,21176617.28,0.7486128,14875634350.71,17613061200.94,14.885208333333,0.066361582917251,93.297903724215,739995863955.78,18.683322126759,1.1219290386668,0.91720018617011,3.1047695151932,70682594037.15,-4.7570259400075,1.2732215125282,3.5490605427975,25.338739587492,14.885208333333,0.60807482348153,10.786373169757,-0.31444552417177,91.286941052191,41.0,53601482.291219,7,1,0,0,-9.0725806451613
600111.SH,北方稀土,-5.0717703349282,0.74269956676878,7849337545.0,373825871.0,0.38,-0.015455950540957,21211732.79,0.90176815,2732718934.46,244844353.02,20.460104166667,-0.33167076894228,100.18843163099,34185101545.14,35.821027737185,1.9619856457021,1.7187064284078,8.2113884807527,5318021786.65,-0.057866241250607,0.75592507962404,-25.103812759532,23.324470189749,20.460104166667,3.4666045297617,11.986486065442,0.7203711513164,68.66958449083,36.0,-224587654.53113,2,0,4,0,-2.5201612903226
600115.SH,中国东航,-3.6697247706422,0.47861926690911,3518038585.0,829396434.0,0.11,-0.30851063829787,50987373.2,0.33604016,-11877000000.0,317000000.0,4.22125,-0.010585859638451,,95799000000.0,26.365850060388,0.74855446833898,0.75307560972112,-3.3084103534951,-3432000000.0,-0.45973099715482,-0.53280884594144,-16.500994035785,24.175605018498,4.22125,3.546208310064,-2.504238099663,,75.936262456659,37.0,-710432094.44876,3,0,1,0,-7.6190476190476
600150.SH,中国船舶,6.8006182380216,1.5729457629311,20108543160.0,767377645.0,1.71,0.31964601769912,45511776.37,0.41197206,1268084671.55,3153165198.87,26.392083333333,0.068252308853548,7.7564665097408,70661789614.68,37.804102546353,0.962994361524,1.1542945160206,0.80192270139432,6100413663.44,-0.029806243062352,0.28353378894672,-10.78114912847,25.154149010041,26.392083333333,2.5710217165165,719.23935482605,-36.666303936496,96.880156016247,46.0,-103459221.7692,8,1,9,1,6.5123010130246
600160.SH,巨化股份,4.8844884488449,0.93739299180938,4026517517.0,259263384.0,0.41,0.55098222637979,17627324.69,0.93623701,1428622653.0,999238953.27,15.7965625,0.30755213627877,102.00287229804,21124832559.78,37.312136674066,0.74885678884374,0.79910538564417,7.3065968113962,3085277790.6,-0.39309316574576,0.52916926634479,20.561456752656,25.569873591929,15.7965625,2.7654505617911,18.019228900382,0.15715940646381,143.66329859311,50.0,89994094.368665,8,1,8,1,3.7759597230963
600161.SH,天坛生物,11.022530329289,1.1575613937332,6321926017.0,209301815.0,1.18,0.58565908115071,7293267.44,0.39047015,1167571215.37,99241429.38,30.8403125,0.99547418860701,100.27543457132,5370691914.08,34.853463174041,0.76806176842337,0.89129331940308,12.630670129193,2667497250.17,0.39156375753422,0.70855956859378,24.340062111801,24.906971231726,30.8403125,5.4974182194911,59.906472286546,3.7622522371208,164.77680826961,52.0,93120991.611718,9,1,3,0,-3.4030596315954
600176.SH,中国巨石,-4.3215211754538,0.74431882964773,4345545897.0,376489753.0,0.15,0.04967320261438,15620908.22,0.30096676,3766629333.98,544016752.45,11.35625,-0.30897794778223,101.05334623906,15515361462.12,25.563643932476,1.6118398418326,1.2319033754075,8.9131892437709,4631216505.95,0.085041140850585,0.94091948137426,-19.138056975895,22.966036731299,11.35625,1.5642377163972,6.704178048868,0.69497903624459,84.463027540272,44.0,-80669431.030178,3,0,0,0,-11.201445347787
600183.SH,生益科技,-2.6151222285389,1.2681757235356,5549638759.0,318740708.0,0.32,0.52767329392799,16694676.84,0.67169754,1233073658.53,854712598.23,17.194479166667,0.08892157080086,100.88669808342,16685756564.56,30.024116763984,1.1380659060481,1.1447675268409,5.7100383223328,3368970769.31,0.0055963650521431,0.52433939694786,12.034009156311,23.771550314418,17.194479166667,2.9462644954843,26.31590806158,-0.57330083170709,114.16546666633,45.0,96381037.546956,4,0,9,1,6.8884997081144
600188.SH,兖矿能源,5.2766393442623,2.1538827860447,10352406006.0,527610135.0,0.32,0.45938864628821,30936304.43,0.5265905,17117037000.0,2390486000.0,20.121145833333,0.21113242460787,98.764652578917,166747700000.0,49.294487546483,0.74600245213228,1.325761617808,12.833375149563,55392873000.0,-2.7359476716601,2.3008716253355,-35.03003477711,23.547786359975,20.121145833333,2.9260087589787,4.9678626685657,0.05564841915793,147.06660582166,51.0,250608569.81702,8,1,3,0,-3.6009732360097
600196.SH,复星医药,-1.8987341772152,0.81184965444732,6226899950.0,219936344.0,0.4,0.16829268292683,11120939.65,0.40008923,3577671317.55,4594550646.93,28.154895833333,-0.075693362959349,98.71661941883,43028896375.85,39.685219184057,0.68862909638336,1.3620357763349,4.98669615037,20992173210.89,-0.22867550094025,1.3387490806756,-10.23166023166,23.822011522353,28.154895833333,1.6237137804292,19.984944904443,-0.94213430734692,84.477096988551,46.0,-51813718.572934,4,0,0,0,-10.286738351254
600219.SH,南山铝业,-7.0967741935484,0.77147173642217,3015513131.0,1010476192.0,0.04,0.033783783783786,46334573.37,0.44051111,2808779224.6,1174962354.49,2.94375,-0.039971110780837,100.08090826651,30113123216.43,30.172269050894,1.6993812736636,1.6774929071415,5.367564301063,6390318321.49,0.31592671511679,0.23989123686449,-6.1889250814332,24.000375495268,2.94375,0.71449202595585,9.5919246243955,3.1248597753863,96.74188452253,40.0,-233877094.80224,1,0,7,1,2.0833333333333
600233.SH,圆通速递,-3.1664212076583,0.43130900414399,1963673358.0,145390196.0,0.17,0.19642857142857,8153255.47,1.40061234,3807098332.34,37484879.43,13.346041666667,-0.18094168684701,101.09283794412,55473555890.76,35.042651098357,0.58821700157693,1.0628842514623,11.915782826628,5876403903.66,0.80653328742714,1.1059991227234,-13.65725541694,23.044942869864,13.346041666667,1.6000476505764,11.548222956096,0.13373945451027,84.097086243129,40.0,-33619866.46151,3,0,1,0,-6.5399239543726
600276.SH,恒瑞医药,0.16687526074261,0.56856521415123,23241710722.0,486336170.0,0.65,0.37592137592137,35338517.83,0.53809891,4206693687.13,5114509002.44,47.49625,0.47564445182368,103.63987079182,22343597457.83,34.583093058798,1.1683019578253,1.1632622020085,9.0215533823515,18868152553.96,0.25481149392517,0.65945950580327,-2.3785322219963,24.213809280653,47.49625,7.7281443454818,78.416748556636,-5.6938201261627,96.159912248562,48.0,-262741147.62907,6,1,2,0,-5.8100791336943
600309.SH,万华化学,-9.1779279279279,0.62584845911111,19001350081.0,228119369.0,0.81999999999999,0.2378988884905,8168416.11,0.71063741,15328559428.05,3855057757.44,81.778645833333,-1.6883137514479,101.957883736,167699186018.46,28.08596003042,1.3847931430379,1.2219523351661,7.8544143157139,27843521279.57,1.4652865159317,4.8821007724367,-6.5794046102166,24.3950774683,81.778645833333,3.0055214096046,15.598521550733,-0.45689655394675,85.553284204705,43.0,-40155935.312912,0,0,2,0,-4.7489150650961
600332.SH,白云山,1.1405568601141,0.84227330583298,3729691170.0,124815543.0,0.38,0.28251663641863,5925322.59,1.03076759,4283405574.3,734548737.96,30.080625,0.12362213647269,100.5740358111,74166789318.2,21.161088971181,0.85518850696537,0.75765141420056,7.081649549779,14109811384.61,-0.70259400870856,2.6346595033849,-3.3653846153846,24.094619412267,30.080625,1.4142382516028,12.357827439674,1.863799897199,99.897993474821,49.0,-16192179.206135,7,1,2,0,-5.1409618573798
600346.SH,恒力石化,-4.1666666666667,0.53447939563193,3213240360.0,225270553.0,0.2,0.29738219895288,12102098.69,0.88488215,1932139847.04,1250334570.42,14.063020833333,-0.079498073706986,94.884796196865,225144657311.88,30.397701242239,1.1588593447337,0.86733672164678,2.3316363832503,21656464006.04,-0.39623862764772,0.27448678180168,-4.1666666666667,23.804487342735,14.063020833333,1.6817484479318,42.599506145947,-0.50073982990192,102.80522059549,44.0,-7727193.6250763,3,0,1,0,-6.1297220242338
600362.SH,江西铜业,-3.4877384196185,1.102796872603,3775096084.0,211034391.0,0.18,0.20636363636364,9860036.7,2.70298026,6208431270.0,879892476.0,17.835208333333,-0.15290058262903,101.15058425524,511335015871.0,28.062296110188,1.2357001174917,1.4590521466069,4.3971835428268,13933538977.0,-0.29182409533384,1.7929299531853,-8.8053553038105,24.058638221834,17.835208333333,0.76077638266224,10.231114994889,1.6087796578496,115.15356602261,44.0,-43906275.247046,3,0,6,1,0.84697910784867
600372.SH,中航机载,-5.4945054945055,0.80158969096568,4460529676.0,329350726.0,0.18,-0.069387755102039,19410642.47,0.23408443,1358553353.87,1381746254.02,13.270208333333,-0.20170364315986,99.543364772219,11782879489.4,26.143339068727,0.85156888257258,0.38456939205431,3.1579755542825,3873767570.55,1.6584406883496,0.28075684556833,-14.569536423841,24.270406958556,13.270208333333,1.7662577433236,71.591772761416,7.8098409196157,78.152657210005,36.0,-181749789.97031,2,0,7,1,2.1705426356589
600377.SH,宁沪高速,3.4517766497462,1.4617459074359,1488961321.0,151319822.0,0.18,0.55047106325707,7546098.12,0.19699262,4651846216.3,,9.9736458333333,0.031713711614882,100.51332530038,15379918534.38,17.796412635319,0.37642944466786,0.42700447695985,8.8509425016535,5641206357.27,-0.023331165015714,0.92339804968391,3.8735983690112,24.222465472544,9.9736458333333,1.5178390156698,13.784387629969,-1.2668735801607,116.96911279403,53.0,32882278.744861,8,1,6,1,0.58881256133465
600406.SH,国电南瑞,-2.3946784922395,0.37723875208798,6300176776.0,282039612.0,0.41,0.39142091152815,14621981.3,0.68160078,6951554491.4,2655621150.7,22.131354166667,-0.11506587343162,99.796751505814,49780098255.05,30.670775859086,0.697162878018,0.61038901984962,10.595656735415,13781238486.93,0.35510633739426,0.86537108830162,-7.3263157894737,23.772030432278,22.131354166667,3.9967252462387,27.42818604118,1.9255418524251,110.19752834129,48.0,9802340.4566651,4,0,7,1,1.4084507042253
600415.SH,小商品城,2.1850899742931,2.0783235843817,8705620603.0,1105970476.0,0.3,0.53790322580645,88049109.13,0.28173033,1801502055.44,21995442.61,7.8767708333333,-0.072100347196152,99.781061255253,9204850290.95,50.994899979414,0.9881529178556,1.5594153738427,6.4434497026038,1736664599.68,-0.14059666861008,0.32848145237458,-7.8794901506373,22.986901613076,7.8767708333333,2.517822752367,39.467460123017,-2.295496907686,111.40935228585,46.0,195563557.16056,7,1,1,0,-7.9245283018868
600426.SH,华鲁恒升,-7.2116879079888,0.54239055622553,5184314814.0,170772359.0,0.27,0.48518263266713,8712364.16,0.71266546,3682315712.58,625033358.14,30.213958333333,-0.33599436550795,104.90057956244,26582497380.84,28.032441878527,1.2301796786907,1.0240615633823,10.600497290566,5629651501.92,-0.75501347889391,1.7342255120821,-4.9665711556829,24.709733696797,30.213958333333,2.2450732246524,10.077488686152,-0.75771519731091,110.39427813015,51.0,-17768274.940756,1,0,1,0,-7.571189279732
600436.SH,片仔癀,1.0231814548361,0.49059752441817,7526992498.0,29766909.0,2.95,0.20108482551301,1394207.13,0.65372046,2824503747.56,266972700.27,253.3240625,-0.55911698525924,99.992514210844,9678108258.59,31.337831448737,1.4287122166401,1.0671998109515,21.033856448304,4498288189.7,0.36194608761451,4.6816230346885,-11.411748212533,23.711749325081,253.3240625,11.723745366385,61.680095034318,36.67703798679,90.910129468229,44.0,-4522431.1528221,6,1,2,0,-4.260959012502
600438.SH,通威股份,-10.25641025641,1.1303558838503,16819879170.0,628645579.0,0.64,-0.13936335403727,26024054.38,1.0020325,20297616925.41,1529072997.09,25.94,-0.95418936446911,102.4036614111,151758878009.41,38.502548931577,1.7328239623123,1.3373701592833,19.375115698034,47644118661.43,-1.498755755698,4.508608133223,-25.259304453935,23.474896934371,25.94,1.7710111383074,4.2873489338822,0.0200874318733,98.600303638808,43.0,-257673087.18415,0,0,7,1,2.1632653061225
600460.SH,士兰微,-0.41220115416324,2.5390621118753,11262392295.0,440733110.0,0.79,0.11871921182266,13730770.59,0.54306107,88775708.09,798405900.02,24.748854166667,-0.10090009466071,109.15720904266,8936970637.21,39.229554254407,1.8454408800752,1.1660041987483,1.8363157705395,2185079720.11,0.085020084570638,0.062691528260701,-22.983742429072,23.816330111573,24.748854166667,4.8032050649225,32.508314380369,-1.0603431622941,98.773177393462,43.0,-108982943.61568,6,1,2,0,-5.5049668874172
600482.SH,中国动力,-1.3912075681692,0.83852958390966,3517030488.0,200124746.0,0.82,0.39430894308943,12781683.95,0.49238898,456523299.05,1913838749.32,17.561875,-0.11824429250585,95.665193162796,44791552899.19,27.171995668493,0.80265372899874,0.96549198025561,0.63197556569607,5582554224.57,1.4630145872261,0.20877096403666,-19.564230594644,24.72345752478,17.561875,1.0660975537322,116.47175753711,-2.5468125961557,96.254379049464,47.0,-13494678.938247,5,1,7,1,1.6365688487585
600489.SH,中金黄金,-1.6438356164384,1.4121858831505,8542561389.0,815691380.0,0.16,0.45184426229508,39742371.21,1.21184456,2625428057.06,761813370.21,10.5778125,-0.035233765416757,101.23248369909,62669879750.55,28.569833508885,0.73092263671911,0.67400745188263,7.5637618105437,7416407023.13,-0.0047898408888327,0.54162549297079,0.46641791044775,23.405545710182,10.5778125,2.0962849836565,24.658530739107,0.99847003725749,103.11746404471,46.0,86465965.09521,5,1,1,0,-7.5208913649025
600515.SH,海南机场,6.8241469816273,0.47601558952256,2281100823.0,589002920.0,0.09,0.11274509803922,26554668.76,0.11012826,942471137.85,,3.9136458333333,0.047319926638618,96.225126986929,6283706850.17,33.858290635455,0.38700781225628,1.2285654079678,3.0048398666092,2797767924.43,-0.20769945696742,0.082489767952111,0.0,24.698622729363,3.9136458333333,2.0076709025205,25.050202204728,0.083311616957202,111.84347427006,40.0,-8166231.4199864,8,1,0,0,-9.0909090909091
600519.SH,贵州茅台,6.3469826306854,0.37760950392844,85494468290.0,47932606.0,23.68,0.32392545032995,2218668.25,0.55001489,71192845218.85,121377191.86,1775.104375,6.3339456602209,100.07845891637,143083979485.71,27.538155250218,1.2661823362011,1.0696801729545,37.096644031365,128633252263.93,3.0495206028382,56.673276468762,4.4375007287015,22.880981366079,1775.104375,10.332365673204,35.883385991906,1.8354062647918,113.6860336303,49.0,-17887584.379748,8,1,3,0,-3.6561540608429
600547.SH,山东黄金,-2.8882377563834,1.2976736766577,10295128913.0,450659527.0,0.31,0.47982456140351,20390223.49,0.47743132,1898101245.91,431894357.6,22.836979166667,-0.38409805458615,101.77643797925,51801220161.09,31.420165427797,0.70447699211486,0.55826197012972,3.5856526709507,7840272465.56,1.223075431783,0.42430561056173,-3.0910609857978,22.923118969832,22.836979166667,4.3657789949801,83.302842281558,0.11208188366599,96.989923871987,45.0,44771.53699374,4,0,4,0,-1.4224137931034
600570.SH,恒生电子,-3.5025706940874,1.3686858443278,14651118090.0,453552293.0,0.66,-0.14986072423398,24914159.19,0.58092764,1686335536.66,2561013885.06,31.2421875,-0.41552694852879,99.861309156474,7132904640.44,38.245748230266,0.69963515771218,0.93330929816316,12.83942042188,5246970666.6,-0.030038466269579,0.8875420100602,-30.162790697674,24.766129641339,31.2421875,7.2858284727769,52.293832948,-2.0548784317962,85.78304939815,38.0,-336928224.65825,3,0,2,0,-4.2291042291042
600584.SH,长电科技,-0.84415584415585,1.4049566631816,12866588364.0,408891315.0,0.58,0.28381014304291,24692615.29,0.69776424,1752239475.78,1414829536.5,31.047916666667,0.064440365287584,100.06754116369,29413841659.85,38.129586110282,1.1624367782016,1.1224522928316,4.7458561671591,4130139613.18,1.2636684812703,0.97966139214681,-4.052780395853,24.24747525428,31.047916666667,2.1183259763998,16.906399499573,1.83715186856,107.01030551719,45.0,44697931.104964,5,1,4,0,-2.226588081205
