StockCode,StockName,MonthlyReturn,MonthlyTurnoverRate,MonthlyTradingAmount,MonthlyTradingVolume,ATR,ADTM,VMA,AssetTurnover,NetProfit,R&D,BBIBOLL,MACD,OperatingProfitRatio,TotalRevenue,AnnualVolatility,Beta24M,Beta100W,ROA,GrossProfit,CashFlowPerShare,EPS,ROC,MASS,BBI,PB,PE,PEG,VR,PSY,WVAD,rank10,rank2,rank10_next,rank2_next,MonthlyReturn_next
600061.SH,国投资本,-2.8186274509804,4.0194535587639,13338575763.0,1691815285.0,0.6,0.48659517426273,37601916.19,0.00680566,2009986774.86,34811015.64,7.5934375,0.295816427727,100.46066715143,14882959763.72,30.029069295388,1.6102512537378,1.4531585376152,1.2222754449923,16288685.96,1.7599242018755,0.31282310795863,30.427631578947,28.197384244107,7.5934375,1.0011352639781,21.619171148983,-1.0876381879035,144.15783548652,46.0,387818221.71347,6,1,3,0,-2.6481715006305
600066.SH,宇通客车,-8.3111954459203,2.5763083005441,15250897384.0,599032914.0,1.09,0.3487885133114,25028193.45,1.05126629,3198416356.22,1597356679.56,24.961666666667,0.42071960383427,98.318923111545,32166421407.8,34.301326211772,1.1693677752776,0.73704804541474,11.251963566264,8405288570.64,-0.91257054422311,1.4446721585636,-1.468189233279,26.39374533676,24.961666666667,4.1199701165028,29.436595747275,0.21122698279364,97.920181010888,47.0,-85510162.836011,2,0,0,0,-9.3543046357616
600085.SH,同仁堂,-5.848787446505,2.9571910215376,13693251187.0,347142022.0,1.22,0.37491494669993,12022563.07,0.5912398,1628201607.0,268498254.62,38.8890625,1.0674234735162,100.03279236083,17959220976.08,34.954900597277,0.88649774304184,1.3492206537859,9.1128513763923,8135314489.3,-1.4054650881668,1.1871942484743,-9.7538742023701,27.279240638396,38.8890625,4.4179857508503,32.543803511854,1.9093408173091,105.43226687295,47.0,-28201903.826696,4,0,7,1,2.9292929292929
600089.SH,特变电工,-3.551912568306,2.3717380264743,24862662868.0,1767973840.0,0.48,0.49394518801785,40094212.38,0.47458138,5623650723.99,1526546645.9,13.919479166667,0.35625166258342,98.279091613112,96890919109.68,26.724964840047,0.87441465304489,1.0743122576421,4.03841088357,19136757593.86,-0.85044202145089,1.1129787495445,-4.0108769544528,28.350014532471,13.919479166667,1.1055075252373,6.6661085148861,-0.20438542713737,128.61820591644,47.0,-85312073.937605,5,1,2,0,-3.6827195467422
600104.SH,上汽集团,-12.03007518797,1.1147303772905,9773782358.0,716700992.0,0.45,0.2003367003367,22733969.44,0.66875326,9606356803.71,17646623658.96,13.19375,0.061436788641602,100.00927176995,651845413324.04,22.095250526811,1.067370129312,0.98667146008256,1.7914420034604,60743674310.47,2.8418754786322,0.82990136448345,-10.625,26.724042710822,13.19375,0.50890312627937,10.560921579122,-0.84626374160826,105.71717082076,44.0,-164407037.17796,1,0,9,1,36.596736596737
600111.SH,北方稀土,4.0232670867669,3.1345011272851,26708034543.0,1288297984.0,1.03,0.37350649350649,29569936.72,0.73001082,1395649629.39,193957492.74,20.549375,0.87667202575693,99.406051986754,30133553868.58,28.709833110545,1.432040739988,1.2379658854498,5.8906960506346,3744607492.4,0.11319637779366,0.38606478841278,16.630434782609,28.603528905525,20.549375,3.5485576855466,32.723667264438,-0.54196489044647,161.44276000766,49.0,167988839.23711,8,1,8,1,6.4771668219944
600115.SH,中国东航,-7.2463768115942,2.0489145926023,9778013396.0,2562867192.0,0.08,0.13355048859935,65171539.87,0.46811003,-5710000000.0,312000000.0,3.7663541666667,0.022697685328859,,130679000000.0,25.265798467639,0.72102743718252,0.88430164741776,-0.47193049679775,3087000000.0,-0.32452127570433,-0.25615378549513,-3.2745591939547,26.146084465867,3.7663541666667,4.3312543049537,-10.479747652889,-0.13409399881954,105.73746407454,42.0,-28932327.835641,3,0,8,1,6.25
600150.SH,中国船舶,-12.018194876706,3.6727347445471,58521304897.0,1466002744.0,2.71,0.42286579594927,48904157.69,0.45081324,2666716231.72,3682033410.32,38.373854166667,-0.23499407777027,102.58054262757,81353639747.48,32.801742744999,0.5173728755749,0.95143020157972,0.79204905066732,7846869736.98,0.74685267835405,0.59625683851307,1.2117873863949,25.962253645967,38.373854166667,3.3174479712745,55.57649477848,0.034291959604781,125.22252541474,51.0,-58166374.469124,1,0,2,0,-3.891156462585
600160.SH,巨化股份,-6.0619667714414,3.2827896119652,15458104833.0,742869209.0,0.6,0.48454882571075,29705852.36,0.88656088,1454285835.36,1111558245.05,20.5775,0.72065996652083,100.52773343827,22548983992.63,41.837724148809,1.7374755046333,1.1816383219879,6.6755405339399,3704564333.89,-0.12530497505332,0.53867504266228,-10.940825883355,26.93611129277,20.5775,3.3097679224975,59.860488252186,-0.99157465868883,86.827558761235,42.0,-181910322.09899,4,0,8,1,6.9311663479923
600161.SH,天坛生物,-14.280031821798,2.7834181158662,11466990999.0,503547153.0,0.3,0.21449641803624,13850893.48,0.34704678,1274207656.81,180301626.8,22.013020833333,-0.30789790143015,100.3534740631,5231801120.27,34.526280831788,0.42556193582207,1.1095697453243,13.07603689621,2888174080.89,0.097259431599985,0.64439468840697,-28.33388759561,25.234613146786,22.013020833333,4.0044467204179,38.393361971673,1.4780094922594,71.022450302421,43.0,-196411785.85617,0,0,4,0,-0.27842227378191
600176.SH,中国巨石,-3.9115646258503,2.0977841182515,9612017237.0,868169995.0,0.27,0.52704678362573,24198334.63,0.28692163,1903682199.7,493366197.16,11.008333333333,0.31050828034835,103.00371093239,15082479729.49,32.69487105322,1.4105084844495,1.3134576286582,5.1007147759713,3651567878.19,-0.47958432485247,0.47554763403025,-1.2237762237762,27.317017440188,11.008333333333,1.5588687474008,14.858369994691,-0.27545091852302,114.33015714599,46.0,-25071615.594811,5,1,5,1,0.44247787610619
600183.SH,生益科技,-1.3435700575816,3.512066058279,14758396541.0,734152153.0,0.98,0.35928143712575,26612698.27,0.73952714,1637314828.4,1025791371.04,19.928958333333,0.4760044905886,100.12432797797,18983358737.2,37.252322140635,1.277365976934,1.2343800530979,7.6267226331805,4025239602.33,-0.49125418395365,0.67395914970251,1.9335647000496,26.3568118742,19.928958333333,3.4808243872462,42.911184701449,-1.7908670112878,113.42918070429,47.0,25725754.125778,6,1,6,1,2.431906614786
600188.SH,兖矿能源,-7.6047904191617,3.321364834586,14378376362.0,892003383.0,0.24,0.077610273590173,31508786.75,0.34413451,15924714000.0,3214348000.0,15.686770833333,0.24315832243204,98.51394820846,120827932000.0,40.334770231364,0.86594491243028,1.06915381524,9.7246412046566,52831373000.0,-0.017299742530822,1.5861489465359,-38.057005218788,25.134011059997,15.686770833333,2.5405532046665,7.6920991394355,-0.22259850943617,93.636637476744,46.0,-143060014.06006,3,0,1,0,-5.3791315618924
600196.SH,复星医药,-3.8670039754246,2.2647895631899,13365583501.0,500852814.0,0.6,0.35175644028103,12914222.91,0.36818953,2113842243.63,3838979339.95,26.021354166667,0.65591365605145,100.96007805409,41611309535.2,25.655264235254,1.3190205753447,1.0848904418087,3.5599329722606,19905922397.04,-0.22639479197837,0.7913080903161,13.77245508982,27.709161835847,26.021354166667,1.5022213753455,29.777606316889,-0.82626423772425,114.48956452205,45.0,15002122.263391,5,1,5,1,0.30075187969924
600219.SH,南山铝业,-6.8493150684931,2.6036183543198,11860247669.0,2811452908.0,0.069999999999999,0.43953488372093,104616372.52,0.45135621,4822067974.43,1416132665.2,4.1363541666667,0.072535650847582,100.32772731401,31380207381.8,21.500296647547,1.1453172809667,0.92495000022532,8.9594316483155,7563685327.92,-0.013410468176417,0.41184150057056,7.0866141732283,27.264999846969,4.1363541666667,0.96972398170553,13.751080499129,-11.634967994414,130.54910482709,52.0,-15568024.295331,3,0,3,0,-1.9607843137255
600233.SH,圆通速递,-8.1232492997199,1.7757718376789,8465622381.0,490773015.0,0.51,0.29806659505908,14465247.92,1.52815824,3993887912.31,214548008.94,16.989479166667,0.23410291670031,100.25878824371,66294880837.99,31.652364436579,1.060421321629,0.91747416940899,10.259682398345,6338371372.48,-0.90455730811877,1.1591963697559,0.79901659496004,27.324244791974,16.989479166667,1.8475533058924,15.17899686313,-3.0181254525718,89.578447313284,43.0,-24561300.827885,3,0,0,0,-11.890243902439
600276.SH,恒瑞医药,-10.898661567878,1.4573571695262,51574153191.0,1019934098.0,0.84,0.32470201397452,33688211.7,0.57001648,5448232653.61,5777262497.45,48.3259375,0.31508435535878,106.26768849567,25995456411.8,34.188279861642,1.0948953896276,1.1140980989922,11.158494813991,22294580031.55,0.69636791314773,0.85408852663626,9.6470588235294,27.340941997926,48.3259375,6.7917685347736,69.091442801554,6.8131966184364,105.03619084829,48.0,-80575357.461969,1,0,8,1,8.7768240343348
600309.SH,万华化学,-17.597459483136,1.8891174811129,45827554311.0,563380441.0,1.49,0.22663298448214,15910502.2,0.67313981,15205896356.43,4426128720.24,77.8246875,-0.21479000886006,102.16489698363,190410945087.64,26.724378238995,1.5411742660693,1.0376591966344,6.7830325231072,29920047401.23,0.27760917849618,4.8430329474713,-13.723916532905,26.604352176196,77.8246875,2.5349980254791,14.050271670781,3.9181462531848,88.23357331053,44.0,-180025631.88414,0,0,4,0,-1.2757475083056
600332.SH,白云山,-8.9367253750815,1.9599500313728,6952403090.0,237635028.0,0.44,0.28159126365055,8588839.26,0.99461514,3423405500.48,781176780.21,28.292291666667,0.18617048561494,100.03666252081,76390854782.78,25.519671687487,0.58796859761555,0.99340669884187,5.5136145834833,12973119110.21,-1.9451650287912,2.1056861600722,-10.484129528695,26.309030376439,28.292291666667,1.2729099952756,11.192228662326,4.9793606897162,110.16538332165,48.0,-15672469.497991,2,0,7,1,3.9040114613181
600346.SH,恒力石化,-12.260536398467,1.3714261639779,6829343606.0,457635463.0,0.2,0.40966921119593,15898689.9,0.89611286,6308698919.55,1661387814.45,14.159583333333,0.079493847447718,100.32602204016,239560848053.1,27.34660256064,1.2124280410616,1.1812041716919,4.4861127247416,24068970123.72,0.48975095137826,0.89623660856425,-3.5789473684211,25.923865262558,14.159583333333,1.5769588907388,14.007643737722,0.070806445078607,87.702869176368,43.0,-106502935.06509,0,0,7,1,4.5123726346434
600362.SH,江西铜业,-10.856206472757,3.3409330584992,12140458078.0,523050777.0,0.35,0.47843137254902,19494803.8,2.56078093,6546359321.0,1271200650.0,22.472083333333,0.34152698139794,101.04683560506,518702405330.0,27.669416168943,1.2712268993994,1.1828142056969,4.6588751348936,18013143139.0,-1.7526164843366,1.8905200364624,-13.547874453715,26.616821388247,22.472083333333,0.99278995010804,11.583048099527,1.3582916225068,106.5186326492,48.0,-48233362.549191,1,0,2,0,-3.2628676470588
600372.SH,中航机载,-1.4660493827161,2.5631171348434,13030220644.0,997480780.0,0.23,0.50941850941851,31248417.86,0.33632986,1439157400.03,3051780363.41,12.816979166667,0.32981755169554,98.231066839733,24842809833.37,26.435497194614,0.89550476203737,1.1552003997956,2.3513213176603,7218131635.34,-0.76829568693225,0.29741437151345,6.1512884455528,27.597965697899,12.816979166667,1.6682664291768,32.756592106987,0.28152447951761,136.24426321029,50.0,191311061.3236,6,1,3,0,-1.7227877838684
600377.SH,宁沪高速,-11.77295024527,3.7777994627933,4208515983.0,319972504.0,0.31,0.5543615676359,10794126.41,0.21583423,4496206200.88,,12.960520833333,-0.20957653613708,100.68166838043,17641340660.21,23.743625601073,0.031739982020634,0.12238980284154,7.8189411534686,5565520434.45,0.0044192922690151,0.89250328661371,7.6988879384089,23.214614693028,12.960520833333,1.7233390877866,14.371479246295,0.77661677601193,123.76160691051,57.0,51324831.029203,1,0,9,1,12.629070691025
600406.SH,国电南瑞,-6.1799783158656,1.2183853322321,20212043043.0,748705986.0,1.16,0.51407000686342,29465457.72,0.68985426,7496749833.72,3063760346.13,26.5896875,0.25959708526949,99.742552020045,55283336641.04,19.986525735069,0.6607349603489,0.43298137876125,10.180921840207,14893930098.59,-0.20300175300441,0.93326453572559,13.411970292704,26.602033687034,26.5896875,4.6353566322496,29.028561943743,2.5372447108598,114.37665573155,48.0,-42622331.646744,4,0,1,0,-4.9306625577812
600415.SH,小商品城,10.466321243523,7.3831795811462,35390518630.0,3231197704.0,0.33,0.4804753820034,57490279.14,0.40092129,2688393824.59,23790197.85,10.637708333333,0.45464949242634,96.717938908931,14007123321.84,50.998140431864,0.81370469290185,0.72310474680917,9.946586877473,4247223447.67,0.016733267092417,0.4902566396279,30.958230958231,29.861370335417,10.637708333333,2.958735864436,21.84293245391,0.15355311491746,120.10474094776,50.0,215338946.02124,9,1,9,1,33.489681050657
600426.SH,华鲁恒升,-12.485681557847,1.8398508959106,11550962306.0,475218730.0,0.53,0.31120029186428,16343454.6,0.7537455,3697568594.6,579624137.13,23.381041666667,0.17880587084109,103.03337327684,33093861306.9,30.409401984586,1.4107768496611,1.1845871438199,10.790168984849,6445742404.45,0.14614091036464,1.7414527602919,-19.409282700422,25.997937829642,23.381041666667,1.5817843850632,13.609242596669,-0.3154390332201,91.77937094469,41.0,-144832657.67069,0,0,2,0,-3.8394415357766
600436.SH,片仔癀,-9.3388525668304,1.1411411763029,14818902972.0,60346994.0,3.45,0.45750935328701,2002266.57,0.64013996,3079387844.35,197049755.26,235.613125,4.9382657136005,100.68288577578,10908942672.9,33.631685194991,1.3374306584751,1.4004056583235,20.366126284783,4860906403.1,1.0602448946716,5.1040941536377,2.5736420536613,28.545830722766,235.613125,10.608707838594,50.543304039542,3.8448573245665,110.99475757317,44.0,-2671006.9026256,2,0,4,0,-0.52912310646468
600438.SH,通威股份,34.691195795007,4.3537000837372,50498603340.0,1943516583.0,2.41,0.52456095698651,41651741.75,0.52423329,-6700927383.69,1198513471.91,26.478333333333,2.5678237694516,,95956004648.34,42.098690908899,1.047856616957,1.252844141109,-3.4265262834662,9400954675.5,-1.2531829693623,-1.488439071646,33.232235701906,29.30936559438,26.478333333333,2.7931137942054,10.198677549691,-0.21590184972635,172.86188657535,45.0,315314813.70812,9,1,0,0,-10.731707317073
600460.SH,士兰微,37.35632183908,12.012481233559,67561085665.0,2460214834.0,3.0,0.68595387840671,57695874.21,0.51160766,182345052.44,1035038924.65,28.127083333333,2.481559713969,134.56774679238,10603582354.47,40.917099225628,1.4031315252213,1.4502269968782,1.125625062332,2035268166.32,1.7626863305893,0.10957763211239,74.256870443073,30.547885360483,28.127083333333,4.286954769589,-1444.7844831273,,118.96037388954,45.0,256448487.18941,9,1,0,0,-10.9108464757
600482.SH,中国动力,-2.2812111157196,3.7010167084294,12263628140.0,524573682.0,0.95,0.59623609923011,21959209.79,0.4877494,1110843846.48,2440819691.9,23.028854166667,0.20121925774988,100.9898377931,49267194004.97,31.313980954599,0.5144313045254,0.67887994148942,1.6964474172611,7106723869.53,3.3316986161315,0.50057448951292,18.451483157366,26.530774594731,23.028854166667,1.3780602153639,67.073438249247,0.49942833554688,142.53145593212,54.0,147264682.83799,6,1,1,0,-4.7113752122241
600489.SH,中金黄金,-6.1842105263158,3.2541581540046,22416319838.0,1537880136.0,0.57,0.49096657633243,61900871.39,1.12648079,3548832855.32,664813567.9,14.482604166667,0.17043969071211,101.9612579078,61753636718.31,34.478201208606,0.81313791094403,0.83201526994103,9.8523725220703,9486883360.38,0.28550401155852,0.73212379199073,0.07017543859649,26.562867917351,14.482604166667,2.5928023059907,23.212234364575,0.57096146764684,118.11873736592,49.0,47203322.676589,4,0,0,0,-12.131837307153
600515.SH,海南机场,-8.0939947780679,1.3411309038519,4810696181.0,1370025883.0,0.15,0.44772117962467,38961849.31,0.09676745,375840766.42,,3.4305208333333,0.041017440502006,108.27521634748,5317209067.56,29.353619738521,1.011889871442,1.0328929618213,1.8490665189979,2505812841.48,-0.11605683385314,0.032895455748018,4.4510385756677,26.181921913453,3.4305208333333,1.717935818996,42.210377601548,-0.86721181694525,136.33707608002,46.0,115375698.50784,3,0,8,1,9.0909090909091
600519.SH,贵州茅台,-12.597826086957,0.9501813416683,159649808802.0,98683478.0,20.0,0.38861124307205,3897746.69,0.60199414,82685406605.14,196646883.09,1540.1502083333,20.819836940577,100.04295237043,168366972493.8,31.612811630214,1.2621534514444,1.3571873223009,39.304757638655,151669589087.65,-3.3063538917597,65.821964188395,-6.807410073259,27.826345417396,1540.1502083333,8.0737488412471,25.680474742484,1.3401879925808,78.307114880104,41.0,-31798625.095174,0,0,4,0,-0.13418074473586
600547.SH,山东黄金,-9.8668487538409,2.8324087023651,22673047059.0,811192634.0,0.76,0.49158050221566,28551457.26,0.58897464,3048346058.88,651889195.65,27.4065625,-0.053847579817198,100.88311541639,84957810475.48,33.832545505988,0.84551870725011,0.58398366823447,5.1156365632304,13545354587.65,-0.36620326866779,0.68143379522225,-5.7142857142857,25.553060614285,27.4065625,4.8681845486715,50.735049708763,0.5842422782342,100.21927765647,50.0,-43432880.798497,1,0,1,0,-7.3484848484848
600570.SH,恒生电子,17.227809357237,6.8529405188341,48644272223.0,1850789434.0,1.83,0.56687358916479,32071307.45,0.53272458,1263097558.49,2562706500.85,25.867916666667,1.9025277310387,100.04086981486,7101353169.04,44.536695630518,1.9411011364276,1.6882554063739,9.7607137925435,5212293382.49,-0.39787767694262,0.66684319760616,36.437659033079,30.618914291534,25.867916666667,6.1790558883308,35.653536148094,1.1673932641561,109.11724387912,45.0,-44309141.690243,9,1,9,1,14.43491234614
600584.SH,长电科技,12.99179167846,6.3315054173795,58635482820.0,1508562717.0,3.19,0.49365589578752,49450132.53,0.7080673,1573405123.63,1589756050.73,38.271458333333,1.8171770734059,99.841559657526,34209027388.67,42.360639805308,0.59157362842173,1.3205767241931,3.4184978841805,4445592196.93,2.5622070095529,0.8792848510393,48.733233979136,27.764525280701,38.271458333333,2.663070580935,48.570856734898,-0.89151515926611,137.47595249073,53.0,438781734.24881,9,1,3,0,-2.3547094188377
